time (ms), current (mA), voltage (V)
time (ms), current (mA), voltage (V)
time:30001	current:250.70	voltage:4.07
time:60001	current:255.81	voltage:4.07
time:90001	current:255.10	voltage:4.07
time:120001	current:259.12	voltage:4.06
time:150001	current:259.10	voltage:4.06
time:180001	current:259.70	voltage:4.06
time:210001	current:259.76	voltage:4.06
time:240000	current:257.91	voltage:4.09
time:270000	current:262.40	voltage:4.09
time:300000	current:269.14	voltage:4.08
time:330000	current:269.06	voltage:4.08
time:360001	current:268.96	voltage:4.08
time:390001	current:269.00	voltage:4.08
time:420000	current:268.84	voltage:4.08
time:450001	current:268.70	voltage:4.08
time:480001	current:268.47	voltage:4.08
time:510000	current:268.23	voltage:4.07
time:540000	current:268.11	voltage:4.07
time:570001	current:267.86	voltage:4.07
time:600001	current:267.63	voltage:4.07
time:630001	current:267.22	voltage:4.07
time:660000	current:267.02	voltage:4.07
time:690000	current:266.69	voltage:4.07
time:720000	current:266.46	voltage:4.07
time:750001	current:266.49	voltage:4.07
time:780001	current:266.82	voltage:4.07
time:810001	current:266.69	voltage:4.07
time:840001	current:266.51	voltage:4.06
time:870001	current:266.63	voltage:4.06
time:900000	current:266.38	voltage:4.06
time:930000	current:266.18	voltage:4.06
time:960000	current:265.86	voltage:4.06
time:990001	current:265.43	voltage:4.06
time:1020001	current:264.82	voltage:4.06
time:1050000	current:263.98	voltage:4.06
time:1080000	current:264.51	voltage:4.06
time:1110000	current:264.86	voltage:4.06
time:1140000	current:265.41	voltage:4.06
time:1170001	current:265.46	voltage:4.05
time:1200001	current:265.42	voltage:4.05
time:1230000	current:265.29	voltage:4.05
time:1260000	current:265.27	voltage:4.05
time:1290001	current:265.34	voltage:4.05
time:1320000	current:265.25	voltage:4.05
time:1350001	current:265.28	voltage:4.05
time:1380001	current:265.50	voltage:4.05
time:1410000	current:265.48	voltage:4.05
time:1440001	current:265.39	voltage:4.05
time:1470001	current:265.25	voltage:4.05
time:1500001	current:264.97	voltage:4.05
time:1530001	current:264.84	voltage:4.05
time:1560000	current:264.72	voltage:4.05
time:1590001	current:264.56	voltage:4.05
time:1620001	current:264.24	voltage:4.05
time:1650000	current:263.98	voltage:4.05
time:1680000	current:263.62	voltage:4.04
time:1710001	current:262.36	voltage:4.04
time:1740001	current:262.03	voltage:4.04
time:1770001	current:261.52	voltage:4.04
time:1800000	current:262.56	voltage:4.04
time:1830000	current:262.11	voltage:4.04
time:1860001	current:264.53	voltage:4.04
time:1890000	current:264.71	voltage:4.04
time:1920000	current:264.66	voltage:4.04
time:1950000	current:263.82	voltage:4.04
time:1980001	current:263.05	voltage:4.04
time:2010001	current:263.22	voltage:4.04
time:2040000	current:263.58	voltage:4.04
time:2070000	current:263.51	voltage:4.04
time:2100001	current:263.89	voltage:4.04
time:2130000	current:263.91	voltage:4.04
time:2160001	current:263.77	voltage:4.04
time:2190001	current:264.02	voltage:4.04
time:2220001	current:264.04	voltage:4.04
time:2250001	current:264.18	voltage:4.03
time:2280001	current:264.21	voltage:4.03
time:2310000	current:264.37	voltage:4.03
time:2340000	current:264.24	voltage:4.03
time:2370001	current:264.32	voltage:4.03
time:2400000	current:264.28	voltage:4.03
time:2430000	current:264.27	voltage:4.03
time:2460001	current:264.24	voltage:4.03
time:2490001	current:264.06	voltage:4.03
time:2520001	current:263.93	voltage:4.03
time:2550001	current:263.94	voltage:4.03
time:2580000	current:263.96	voltage:4.03
time:2610001	current:263.97	voltage:4.03
time:2640000	current:263.86	voltage:4.03
time:2670001	current:263.66	voltage:4.03
time:2700001	current:263.66	voltage:4.03
time:2730001	current:263.35	voltage:4.03
time:2760001	current:263.24	voltage:4.03
time:2790000	current:263.17	voltage:4.02
time:2820000	current:262.92	voltage:4.03
time:2850000	current:262.82	voltage:4.02
time:2880001	current:262.63	voltage:4.02
time:2910001	current:262.48	voltage:4.02
time:2940000	current:262.31	voltage:4.02
time:2970000	current:262.23	voltage:4.02
time:3000001	current:262.01	voltage:4.02
time:3030001	current:262.29	voltage:4.02
time:3060001	current:262.42	voltage:4.02
time:3090000	current:262.43	voltage:4.02
time:3120000	current:262.56	voltage:4.02
time:3150001	current:262.73	voltage:4.02
time:3180001	current:262.82	voltage:4.02
time:3210000	current:262.75	voltage:4.02
time:3240000	current:262.76	voltage:4.02
time:3270000	current:262.80	voltage:4.02
time:3300001	current:262.79	voltage:4.01
time:3330000	current:262.87	voltage:4.02
time:3360000	current:262.74	voltage:4.01
time:3390000	current:262.75	voltage:4.01
time:3420000	current:262.68	voltage:4.01
time:3450000	current:262.62	voltage:4.01
time:3480001	current:262.66	voltage:4.01
time:3510000	current:262.79	voltage:4.01
time:3540000	current:262.86	voltage:4.01
time:3570001	current:262.82	voltage:4.01
time:3600001	current:262.81	voltage:4.01
time:3630001	current:262.84	voltage:4.01
time:3660000	current:262.76	voltage:4.01
time:3690001	current:262.78	voltage:4.01
time:3720001	current:262.67	voltage:4.01
time:3750001	current:262.72	voltage:4.01
time:3780001	current:262.71	voltage:4.01
time:3810001	current:262.68	voltage:4.01
time:3840000	current:262.63	voltage:4.01
time:3870000	current:262.63	voltage:4.01
time:3900000	current:262.59	voltage:4.00
time:3930001	current:262.60	voltage:4.00
time:3960001	current:262.54	voltage:4.00
time:3990001	current:262.66	voltage:4.00
time:4020001	current:262.68	voltage:4.00
time:4050001	current:262.65	voltage:4.00
time:4080001	current:262.65	voltage:4.00
time:4110001	current:262.49	voltage:4.00
time:4140000	current:262.65	voltage:4.00
time:4170000	current:262.53	voltage:4.00
time:4200000	current:262.43	voltage:4.00
time:4230000	current:262.40	voltage:4.00
time:4260000	current:262.36	voltage:4.00
time:4290001	current:262.24	voltage:4.00
time:4320000	current:262.33	voltage:4.00
time:4350001	current:262.33	voltage:3.99
time:4380001	current:262.27	voltage:3.99
time:4410000	current:262.20	voltage:3.99
time:4440000	current:262.23	voltage:3.99
time:4470000	current:262.24	voltage:3.99
time:4500000	current:262.32	voltage:3.99
time:4530001	current:262.19	voltage:3.99
time:4560001	current:262.19	voltage:3.99
time:4590001	current:262.19	voltage:3.99
time:4620000	current:262.04	voltage:3.99
time:4650000	current:262.01	voltage:3.99
time:4680000	current:261.94	voltage:3.99
time:4710000	current:261.99	voltage:3.99
time:4740000	current:261.84	voltage:3.99
time:4770001	current:261.86	voltage:3.99
time:4800001	current:261.84	voltage:3.98
time:4830000	current:261.80	voltage:3.99
time:4860000	current:261.73	voltage:3.98
time:4890000	current:261.68	voltage:3.98
time:4920000	current:261.77	voltage:3.98
time:4950000	current:261.56	voltage:3.98
time:4980001	current:261.59	voltage:3.98
time:5010000	current:261.52	voltage:3.98
time:5040000	current:261.50	voltage:3.98
time:5070001	current:261.51	voltage:3.98
time:5100001	current:261.46	voltage:3.98
time:5130000	current:261.40	voltage:3.98
time:5160001	current:261.44	voltage:3.98
time:5190001	current:261.37	voltage:3.98
time:5220001	current:261.33	voltage:3.98
time:5250000	current:261.21	voltage:3.98
time:5280000	current:261.25	voltage:3.98
time:5310000	current:261.20	voltage:3.97
time:5340000	current:261.15	voltage:3.97
time:5370000	current:261.08	voltage:3.97
time:5400000	current:261.10	voltage:3.97
time:5430000	current:261.08	voltage:3.97
time:5460000	current:261.04	voltage:3.97
time:5490001	current:260.93	voltage:3.97
time:5520001	current:260.88	voltage:3.97
time:5550001	current:260.82	voltage:3.97
time:5580000	current:260.84	voltage:3.97
time:5610001	current:260.76	voltage:3.97
time:5640001	current:260.76	voltage:3.97
time:5670000	current:260.71	voltage:3.97
time:5700000	current:260.63	voltage:3.97
time:5730001	current:260.64	voltage:3.97
time:5760000	current:260.65	voltage:3.96
time:5790000	current:260.49	voltage:3.96
time:5820001	current:260.57	voltage:3.96
time:5850000	current:260.58	voltage:3.96
time:5880000	current:260.54	voltage:3.96
time:5910001	current:260.48	voltage:3.96
time:5940001	current:260.47	voltage:3.96
time:5970000	current:260.42	voltage:3.96
time:6000000	current:260.30	voltage:3.96
time:6030001	current:260.38	voltage:3.96
time:6060000	current:260.36	voltage:3.96
time:6090000	current:260.24	voltage:3.96
time:6120000	current:260.19	voltage:3.96
time:6150000	current:260.16	voltage:3.95
time:6180000	current:260.10	voltage:3.95
time:6210001	current:260.15	voltage:3.95
time:6240000	current:259.98	voltage:3.95
time:6270001	current:259.93	voltage:3.95
time:6300001	current:259.96	voltage:3.95
time:6330000	current:260.00	voltage:3.95
time:6360000	current:259.88	voltage:3.95
time:6390000	current:259.81	voltage:3.95
time:6420000	current:259.74	voltage:3.95
time:6450000	current:259.62	voltage:3.95
time:6480000	current:259.52	voltage:3.94
time:6510000	current:259.45	voltage:3.94
time:6540000	current:259.42	voltage:3.94
time:6570001	current:259.34	voltage:3.94
time:6600000	current:259.40	voltage:3.94
time:6630001	current:259.30	voltage:3.94
time:6660001	current:259.25	voltage:3.94
time:6690001	current:259.25	voltage:3.94
time:6720000	current:259.26	voltage:3.94
time:6750000	current:259.06	voltage:3.94
time:6780000	current:259.11	voltage:3.94
time:6810000	current:259.09	voltage:3.94
time:6840001	current:258.98	voltage:3.94
time:6870001	current:259.04	voltage:3.93
time:6900000	current:259.00	voltage:3.93
time:6930000	current:258.87	voltage:3.93
time:6960001	current:258.90	voltage:3.93
time:6990001	current:258.93	voltage:3.93
time:7020001	current:258.90	voltage:3.93
time:7050001	current:258.89	voltage:3.93
time:7080001	current:258.88	voltage:3.93
time:7110001	current:258.72	voltage:3.93
time:7140000	current:258.73	voltage:3.93
time:7170000	current:258.72	voltage:3.93
time:7200001	current:258.73	voltage:3.93
time:7230001	current:258.70	voltage:3.93
time:7260001	current:258.75	voltage:3.93
time:7290001	current:258.79	voltage:3.93
time:7320001	current:258.80	voltage:3.93
time:7350001	current:258.86	voltage:3.92
time:7380001	current:258.93	voltage:3.92
time:7410001	current:258.77	voltage:3.92
time:7440000	current:258.71	voltage:3.92
time:7470000	current:258.76	voltage:3.92
time:7500000	current:258.69	voltage:3.92
time:7530001	current:258.60	voltage:3.92
time:7560001	current:258.59	voltage:3.92
time:7590000	current:258.59	voltage:3.92
time:7620000	current:258.52	voltage:3.92
time:7650000	current:258.48	voltage:3.92
time:7680001	current:258.37	voltage:3.92
time:7710000	current:258.38	voltage:3.92
time:7740001	current:258.40	voltage:3.91
time:7770001	current:258.35	voltage:3.91
time:7800001	current:258.40	voltage:3.91
time:7830000	current:258.32	voltage:3.91
time:7860000	current:258.36	voltage:3.91
time:7890000	current:258.23	voltage:3.91
time:7920000	current:258.21	voltage:3.91
time:7950000	current:258.28	voltage:3.91
time:7980000	current:258.16	voltage:3.91
time:8010000	current:258.20	voltage:3.91
time:8040001	current:258.07	voltage:3.91
time:8070001	current:258.10	voltage:3.91
time:8100000	current:258.17	voltage:3.91
time:8130000	current:258.16	voltage:3.91
time:8160000	current:258.15	voltage:3.91
time:8190001	current:258.04	voltage:3.91
time:8220001	current:258.25	voltage:3.90
time:8250000	current:258.14	voltage:3.90
time:8280000	current:258.22	voltage:3.90
time:8310000	current:258.10	voltage:3.90
time:8340001	current:258.05	voltage:3.90
time:8370000	current:258.14	voltage:3.90
time:8400000	current:258.08	voltage:3.90
time:8430000	current:258.12	voltage:3.90
time:8460001	current:258.13	voltage:3.90
time:8490000	current:258.12	voltage:3.90
time:8520001	current:258.12	voltage:3.90
time:8550000	current:258.02	voltage:3.90
time:8580001	current:258.04	voltage:3.90
time:8610000	current:258.08	voltage:3.90
time:8640001	current:258.06	voltage:3.90
time:8670000	current:258.00	voltage:3.89
time:8700001	current:258.03	voltage:3.89
time:8730000	current:257.97	voltage:3.89
time:8760001	current:258.02	voltage:3.89
time:8790001	current:257.95	voltage:3.89
time:8820000	current:257.94	voltage:3.89
time:8850001	current:257.91	voltage:3.89
time:8880000	current:257.92	voltage:3.89
time:8910001	current:257.91	voltage:3.89
time:8940000	current:257.88	voltage:3.89
time:8970001	current:257.80	voltage:3.89
time:9000001	current:257.76	voltage:3.89
time:9030000	current:257.78	voltage:3.89
time:9060001	current:257.66	voltage:3.89
time:9090000	current:257.67	voltage:3.89
time:9120000	current:257.75	voltage:3.89
time:9150000	current:257.58	voltage:3.89
time:9180001	current:257.54	voltage:3.89
time:9210001	current:257.57	voltage:3.88
time:9240000	current:257.50	voltage:3.88
time:9270001	current:257.46	voltage:3.88
time:9300000	current:257.43	voltage:3.88
time:9330001	current:257.33	voltage:3.88
time:9360000	current:257.44	voltage:3.88
time:9390001	current:257.38	voltage:3.88
time:9420000	current:257.28	voltage:3.88
time:9450001	current:257.34	voltage:3.88
time:9480001	current:257.17	voltage:3.88
time:9510000	current:257.22	voltage:3.88
time:9540001	current:257.18	voltage:3.88
time:9570000	current:257.10	voltage:3.88
time:9600001	current:256.99	voltage:3.88
time:9630000	current:257.05	voltage:3.88
time:9660001	current:257.07	voltage:3.88
time:9690000	current:257.08	voltage:3.87
time:9720001	current:256.96	voltage:3.87
time:9750000	current:256.94	voltage:3.87
time:9780000	current:256.90	voltage:3.87
time:9810001	current:256.85	voltage:3.87
time:9840000	current:256.88	voltage:3.87
time:9870000	current:256.79	voltage:3.87
time:9900001	current:256.76	voltage:3.87
time:9930000	current:256.71	voltage:3.87
time:9960000	current:256.69	voltage:3.87
time:9990001	current:256.63	voltage:3.87
time:10020001	current:256.58	voltage:3.87
time:10050000	current:256.52	voltage:3.87
time:10080001	current:256.52	voltage:3.87
time:10110000	current:256.55	voltage:3.87
time:10140001	current:256.36	voltage:3.87
time:10170001	current:256.38	voltage:3.87
time:10200001	current:256.38	voltage:3.87
time:10230000	current:256.23	voltage:3.87
time:10260001	current:256.32	voltage:3.86
time:10290000	current:256.26	voltage:3.86
time:10320001	current:256.28	voltage:3.86
time:10350000	current:256.16	voltage:3.86
time:10380000	current:256.14	voltage:3.86
time:10410001	current:256.07	voltage:3.86
time:10440001	current:256.08	voltage:3.86
time:10470001	current:256.04	voltage:3.86
time:10500001	current:256.06	voltage:3.86
time:10530001	current:256.05	voltage:3.86
time:10560000	current:255.94	voltage:3.86
time:10590001	current:255.84	voltage:3.86
time:10620000	current:255.84	voltage:3.86
time:10650000	current:255.80	voltage:3.86
time:10680000	current:255.80	voltage:3.86
time:10710001	current:255.82	voltage:3.85
time:10740001	current:255.68	voltage:3.86
time:10770000	current:255.73	voltage:3.86
time:10800001	current:255.58	voltage:3.85
time:10830000	current:255.60	voltage:3.85
time:10860001	current:255.60	voltage:3.85
time:10890000	current:255.56	voltage:3.85
time:10920001	current:255.51	voltage:3.85
time:10950000	current:255.53	voltage:3.85
time:10980001	current:255.40	voltage:3.85
time:11010000	current:255.44	voltage:3.85
time:11040001	current:255.38	voltage:3.85
time:11070000	current:255.33	voltage:3.85
time:11100000	current:255.36	voltage:3.85
time:11130000	current:255.28	voltage:3.85
time:11160001	current:255.27	voltage:3.85
time:11190000	current:255.27	voltage:3.85
time:11220001	current:255.24	voltage:3.85
time:11250001	current:255.16	voltage:3.85
time:11280000	current:255.06	voltage:3.85
time:11310001	current:255.07	voltage:3.84
time:11340001	current:255.04	voltage:3.84
time:11370001	current:255.04	voltage:3.84
time:11400000	current:254.90	voltage:3.84
time:11430001	current:254.82	voltage:3.84
time:11460001	current:254.83	voltage:3.84
time:11490001	current:254.86	voltage:3.84
time:11520001	current:254.84	voltage:3.84
time:11550000	current:254.72	voltage:3.84
time:11580000	current:254.67	voltage:3.84
time:11610001	current:254.76	voltage:3.84
time:11640001	current:254.65	voltage:3.84
time:11670001	current:254.68	voltage:3.84
time:11700000	current:254.73	voltage:3.84
time:11730001	current:254.64	voltage:3.84
time:11760000	current:254.56	voltage:3.84
time:11790000	current:254.56	voltage:3.84
time:11820001	current:254.47	voltage:3.84
time:11850000	current:254.43	voltage:3.84
time:11880001	current:254.50	voltage:3.83
time:11910000	current:254.36	voltage:3.83
time:11940000	current:254.42	voltage:3.84
time:11970001	current:254.29	voltage:3.83
time:12000000	current:254.25	voltage:3.83
time:12030001	current:254.27	voltage:3.83
time:12060000	current:254.21	voltage:3.83
time:12090001	current:254.16	voltage:3.83
time:12120000	current:254.05	voltage:3.83
time:12150001	current:254.05	voltage:3.83
time:12180001	current:254.03	voltage:3.83
time:12210000	current:254.00	voltage:3.83
time:12240000	current:253.96	voltage:3.83
time:12270000	current:253.90	voltage:3.83
time:12300001	current:253.95	voltage:3.83
time:12330001	current:253.86	voltage:3.83
time:12360000	current:253.83	voltage:3.82
time:12390000	current:253.83	voltage:3.82
time:12420001	current:253.73	voltage:3.82
time:12450000	current:253.66	voltage:3.82
time:12480000	current:253.75	voltage:3.82
time:12510001	current:253.64	voltage:3.82
time:12540000	current:253.62	voltage:3.82
time:12570001	current:253.56	voltage:3.82
time:12600000	current:253.52	voltage:3.82
time:12630000	current:253.44	voltage:3.82
time:12660001	current:253.38	voltage:3.82
time:12690000	current:253.35	voltage:3.82
time:12720001	current:253.39	voltage:3.82
time:12750000	current:253.35	voltage:3.82
time:12780001	current:253.27	voltage:3.82
time:12810000	current:253.19	voltage:3.82
time:12840001	current:253.21	voltage:3.82
time:12870001	current:253.16	voltage:3.82
time:12900000	current:253.07	voltage:3.81
time:12930000	current:253.09	voltage:3.82
time:12960000	current:253.13	voltage:3.82
time:12990001	current:252.99	voltage:3.81
time:13020000	current:252.96	voltage:3.81
time:13050000	current:253.02	voltage:3.81
time:13080001	current:253.03	voltage:3.81
time:13110001	current:252.98	voltage:3.81
time:13140000	current:252.92	voltage:3.81
time:13170001	current:252.78	voltage:3.81
time:13200000	current:252.79	voltage:3.81
time:13230001	current:252.83	voltage:3.81
time:13260000	current:252.80	voltage:3.81
time:13290000	current:252.70	voltage:3.81
time:13320001	current:252.64	voltage:3.81
time:13350000	current:252.63	voltage:3.81
time:13380001	current:252.62	voltage:3.81
time:13410000	current:252.56	voltage:3.81
time:13440001	current:252.45	voltage:3.81
time:13470000	current:252.51	voltage:3.81
time:13500001	current:252.47	voltage:3.81
time:13530000	current:252.39	voltage:3.80
time:13560001	current:252.36	voltage:3.80
time:13590000	current:252.31	voltage:3.80
time:13620001	current:252.33	voltage:3.80
time:13650000	current:252.35	voltage:3.80
time:13680001	current:252.29	voltage:3.80
time:13710000	current:252.22	voltage:3.80
time:13740000	current:252.19	voltage:3.80
time:13770001	current:252.14	voltage:3.80
time:13800000	current:252.07	voltage:3.80
time:13830001	current:252.18	voltage:3.80
time:13860000	current:252.09	voltage:3.80
time:13890000	current:252.14	voltage:3.80
time:13920001	current:252.10	voltage:3.80
time:13950001	current:252.02	voltage:3.80
time:13980000	current:252.00	voltage:3.80
time:14010000	current:251.92	voltage:3.80
time:14040000	current:251.94	voltage:3.80
time:14070001	current:251.92	voltage:3.80
time:14100000	current:251.77	voltage:3.80
time:14130000	current:251.80	voltage:3.80
time:14160001	current:251.86	voltage:3.80
time:14190001	current:251.82	voltage:3.80
time:14220001	current:251.70	voltage:3.80
time:14250000	current:251.68	voltage:3.79
time:14280001	current:251.61	voltage:3.79
time:14310000	current:251.62	voltage:3.79
time:14340001	current:251.53	voltage:3.79
time:14370000	current:251.56	voltage:3.79
time:14400001	current:251.54	voltage:3.79
time:14430000	current:251.58	voltage:3.79
time:14460000	current:251.42	voltage:3.79
time:14490001	current:251.40	voltage:3.79
time:14520000	current:251.36	voltage:3.79
time:14550001	current:251.37	voltage:3.79
time:14580000	current:251.41	voltage:3.79
time:14610000	current:251.21	voltage:3.79
time:14640001	current:251.26	voltage:3.79
time:14670001	current:251.24	voltage:3.79
time:14700000	current:251.20	voltage:3.79
time:14730000	current:251.08	voltage:3.79
time:14760000	current:251.08	voltage:3.79
time:14790000	current:251.10	voltage:3.79
time:14820000	current:251.12	voltage:3.79
time:14850001	current:251.06	voltage:3.78
time:14880001	current:251.03	voltage:3.78
time:14910000	current:250.94	voltage:3.78
time:14940000	current:250.93	voltage:3.78
time:14970000	current:250.93	voltage:3.78
time:15000000	current:250.84	voltage:3.78
time:15030000	current:250.82	voltage:3.78
time:15060000	current:250.79	voltage:3.78
time:15090000	current:250.70	voltage:3.78
time:15120000	current:250.76	voltage:3.78
time:15150000	current:250.73	voltage:3.78
time:15180000	current:250.68	voltage:3.78
time:15210000	current:250.63	voltage:3.78
time:15240000	current:250.60	voltage:3.78
time:15270000	current:250.58	voltage:3.78
time:15300001	current:250.59	voltage:3.78
time:15330001	current:250.51	voltage:3.78
time:15360000	current:250.44	voltage:3.78
time:15390000	current:250.56	voltage:3.78
time:15420001	current:250.45	voltage:3.78
time:15450000	current:250.44	voltage:3.78
time:15480001	current:250.45	voltage:3.78
time:15510000	current:250.40	voltage:3.77
time:15540000	current:250.32	voltage:3.77
time:15570001	current:250.33	voltage:3.77
time:15600001	current:250.29	voltage:3.77
time:15630001	current:250.30	voltage:3.77
time:15660001	current:250.24	voltage:3.77
time:15690000	current:250.21	voltage:3.77
time:15720000	current:250.19	voltage:3.77
time:15750000	current:250.21	voltage:3.77
time:15780000	current:250.21	voltage:3.77
time:15810000	current:250.14	voltage:3.77
time:15840000	current:250.12	voltage:3.77
time:15870000	current:250.11	voltage:3.77
time:15900001	current:250.09	voltage:3.77
time:15930001	current:250.10	voltage:3.77
time:15960001	current:249.94	voltage:3.77
time:15990001	current:250.00	voltage:3.77
time:16020001	current:249.96	voltage:3.77
time:16050001	current:249.84	voltage:3.77
time:16080001	current:249.85	voltage:3.76
time:16110001	current:249.82	voltage:3.76
time:16140001	current:249.88	voltage:3.76
time:16170000	current:249.70	voltage:3.76
time:16200001	current:249.70	voltage:3.76
time:16230001	current:249.74	voltage:3.76
time:16260000	current:249.66	voltage:3.76
time:16290001	current:249.64	voltage:3.76
time:16320001	current:249.58	voltage:3.76
time:16350000	current:249.64	voltage:3.76
time:16380000	current:249.58	voltage:3.76
time:16410001	current:249.57	voltage:3.76
time:16440000	current:249.51	voltage:3.76
time:16470000	current:249.42	voltage:3.76
time:16500000	current:249.39	voltage:3.76
time:16530000	current:249.39	voltage:3.76
time:16560000	current:249.38	voltage:3.76
time:16590000	current:249.37	voltage:3.76
time:16620000	current:249.26	voltage:3.76
time:16650000	current:249.28	voltage:3.76
time:16680001	current:249.29	voltage:3.76
time:16710000	current:249.19	voltage:3.76
time:16740001	current:249.14	voltage:3.76
time:16770001	current:249.09	voltage:3.75
time:16800001	current:249.09	voltage:3.75
time:16830001	current:249.08	voltage:3.75
time:16860001	current:249.02	voltage:3.75
time:16890001	current:248.92	voltage:3.75
time:16920000	current:248.90	voltage:3.75
time:16950000	current:248.90	voltage:3.75
time:16980001	current:248.84	voltage:3.75
time:17010000	current:248.87	voltage:3.75
time:17040000	current:248.92	voltage:3.75
time:17070001	current:248.90	voltage:3.75
time:17100001	current:248.79	voltage:3.75
time:17130000	current:248.69	voltage:3.75
time:17160001	current:248.79	voltage:3.75
time:17190000	current:248.61	voltage:3.75
time:17220000	current:248.63	voltage:3.75
time:17250001	current:248.62	voltage:3.75
time:17280000	current:248.51	voltage:3.75
time:17310001	current:248.54	voltage:3.75
time:17340000	current:248.48	voltage:3.75
time:17370001	current:248.43	voltage:3.74
time:17400001	current:248.45	voltage:3.74
time:17430000	current:248.34	voltage:3.74
time:17460001	current:248.41	voltage:3.74
time:17490000	current:248.36	voltage:3.74
time:17520001	current:248.30	voltage:3.74
time:17550001	current:248.22	voltage:3.74
time:17580000	current:248.24	voltage:3.74
time:17610000	current:248.19	voltage:3.74
time:17640000	current:248.14	voltage:3.74
time:17670000	current:248.15	voltage:3.74
time:17700000	current:248.08	voltage:3.74
time:17730000	current:248.03	voltage:3.74
time:17760001	current:248.01	voltage:3.74
time:17790001	current:247.89	voltage:3.74
time:17820001	current:247.86	voltage:3.74
time:17850001	current:247.86	voltage:3.74
time:17880001	current:247.80	voltage:3.73
time:17910000	current:247.85	voltage:3.74
time:17940000	current:247.82	voltage:3.73
time:17970001	current:247.75	voltage:3.73
time:18000001	current:247.77	voltage:3.73
time:18030000	current:247.70	voltage:3.73
time:18060000	current:247.70	voltage:3.73
time:18090001	current:247.68	voltage:3.73
time:18120001	current:247.62	voltage:3.73
time:18150001	current:247.46	voltage:3.73
time:18180001	current:247.47	voltage:3.73
time:18210000	current:247.50	voltage:3.73
time:18240000	current:247.33	voltage:3.73
time:18270001	current:247.42	voltage:3.73
time:18300000	current:247.37	voltage:3.73
time:18330000	current:247.32	voltage:3.73
time:18360001	current:247.33	voltage:3.73
time:18390000	current:247.27	voltage:3.73
time:18420001	current:247.22	voltage:3.72
time:18450001	current:247.28	voltage:3.72
time:18480001	current:247.17	voltage:3.72
time:18510000	current:247.12	voltage:3.72
time:18540000	current:247.10	voltage:3.72
time:18570000	current:247.02	voltage:3.72
time:18600000	current:247.05	voltage:3.72
time:18630000	current:247.03	voltage:3.72
time:18660000	current:246.98	voltage:3.72
time:18690001	current:246.91	voltage:3.72
time:18720001	current:246.77	voltage:3.72
time:18750001	current:246.82	voltage:3.72
time:18780000	current:246.76	voltage:3.72
time:18810000	current:246.72	voltage:3.72
time:18840001	current:246.70	voltage:3.72
time:18870000	current:246.63	voltage:3.72
time:18900000	current:246.60	voltage:3.72
time:18930001	current:246.66	voltage:3.72
time:18960000	current:246.51	voltage:3.72
time:18990000	current:246.50	voltage:3.71
time:19020001	current:246.39	voltage:3.71
time:19050000	current:246.51	voltage:3.71
time:19080001	current:246.34	voltage:3.71
time:19110000	current:246.34	voltage:3.71
time:19140001	current:246.30	voltage:3.71
time:19170001	current:246.19	voltage:3.71
time:19200000	current:246.19	voltage:3.71
time:19230000	current:246.13	voltage:3.71
time:19260000	current:246.08	voltage:3.71
time:19290001	current:246.03	voltage:3.71
time:19320001	current:246.02	voltage:3.71
time:19350001	current:246.01	voltage:3.71
time:19380000	current:245.90	voltage:3.71
time:19410000	current:245.87	voltage:3.71
time:19440000	current:245.89	voltage:3.70
time:19470001	current:245.82	voltage:3.70
time:19500000	current:245.79	voltage:3.70
time:19530001	current:245.78	voltage:3.70
time:19560000	current:245.69	voltage:3.70
time:19590001	current:245.67	voltage:3.70
